"","LF_Number","VH_total_count","H_total_count","M_total_count","L_total_count","VL_total_count","LPDG_total_count","HPDG_total_count","total_count","VH_total_prop","H_total_prop","M_total_prop","L_total_prop","VL_total_prop","LPDG_total_prop","HPDG_total_prop"
"21",1,0,2,6,0,5,1,0,14,0,0.142857142857143,0.428571428571429,0,0.357142857142857,0.0714285714285714,0
"22",57,0,2,0,0,0,0,12,14,0,0.142857142857143,0,0,0,0,0.857142857142857
"23",39,0,1,4,3,4,0,2,14,0,0.0714285714285714,0.285714285714286,0.214285714285714,0.285714285714286,0,0.142857142857143
"24",70,0,1,2,1,1,0,9,14,0,0.0714285714285714,0.142857142857143,0.0714285714285714,0.0714285714285714,0,0.642857142857143
"25",34,0,1,0,2,11,0,0,14,0,0.0714285714285714,0,0.142857142857143,0.785714285714286,0,0
"26",56,0,1,0,0,0,0,13,14,0,0.0714285714285714,0,0,0,0,0.928571428571429
"27",62,0,1,0,0,0,0,13,14,0,0.0714285714285714,0,0,0,0,0.928571428571429
"28",16,0,0,1,3,7,3,0,14,0,0,0.0714285714285714,0.214285714285714,0.5,0.214285714285714,0
"29",41,0,0,1,3,2,0,8,14,0,0,0.0714285714285714,0.214285714285714,0.142857142857143,0,0.571428571428571
"30",65,0,0,1,3,1,2,7,14,0,0,0.0714285714285714,0.214285714285714,0.0714285714285714,0.142857142857143,0.5
"31",30,0,0,1,1,0,5,7,14,0,0,0.0714285714285714,0.0714285714285714,0,0.357142857142857,0.5
"32",20,0,0,1,0,3,0,10,14,0,0,0.0714285714285714,0,0.214285714285714,0,0.714285714285714
"33",12,0,0,1,0,1,12,0,14,0,0,0.0714285714285714,0,0.0714285714285714,0.857142857142857,0
"34",33,0,0,1,0,0,0,13,14,0,0,0.0714285714285714,0,0,0,0.928571428571429
"35",21,0,0,0,3,10,1,0,14,0,0,0,0.214285714285714,0.714285714285714,0.0714285714285714,0
"36",17,0,0,0,3,9,2,0,14,0,0,0,0.214285714285714,0.642857142857143,0.142857142857143,0
"37",47,0,0,0,3,8,3,0,14,0,0,0,0.214285714285714,0.571428571428571,0.214285714285714,0
"38",18,0,0,0,3,7,4,0,14,0,0,0,0.214285714285714,0.5,0.285714285714286,0
"39",32,0,0,0,2,12,0,0,14,0,0,0,0.142857142857143,0.857142857142857,0,0
"40",2,0,0,0,2,9,2,1,14,0,0,0,0.142857142857143,0.642857142857143,0.142857142857143,0.0714285714285714
"41",48,0,0,0,2,9,3,0,14,0,0,0,0.142857142857143,0.642857142857143,0.214285714285714,0
"42",53,0,0,0,2,9,0,3,14,0,0,0,0.142857142857143,0.642857142857143,0,0.214285714285714
"43",45,0,0,0,2,0,4,8,14,0,0,0,0.142857142857143,0,0.285714285714286,0.571428571428571
"44",5,0,0,0,1,10,3,0,14,0,0,0,0.0714285714285714,0.714285714285714,0.214285714285714,0
"45",15,0,0,0,1,3,2,8,14,0,0,0,0.0714285714285714,0.214285714285714,0.142857142857143,0.571428571428571
"46",19,0,0,0,1,0,3,10,14,0,0,0,0.0714285714285714,0,0.214285714285714,0.714285714285714
"47",35,0,0,0,1,0,0,13,14,0,0,0,0.0714285714285714,0,0,0.928571428571429
"48",52,0,0,0,1,0,0,13,14,0,0,0,0.0714285714285714,0,0,0.928571428571429
"49",29,0,0,0,0,3,7,4,14,0,0,0,0,0.214285714285714,0.5,0.285714285714286
"50",10,0,0,0,0,1,0,13,14,0,0,0,0,0.0714285714285714,0,0.928571428571429
"51",46,0,0,0,0,1,13,0,14,0,0,0,0,0.0714285714285714,0.928571428571429,0
"52",54,0,0,0,0,1,0,13,14,0,0,0,0,0.0714285714285714,0,0.928571428571429
"53",55,0,0,0,0,1,0,13,14,0,0,0,0,0.0714285714285714,0,0.928571428571429
"54",4,0,0,0,0,0,4,10,14,0,0,0,0,0,0.285714285714286,0.714285714285714
"55",13,0,0,0,0,0,4,10,14,0,0,0,0,0,0.285714285714286,0.714285714285714
"56",14,0,0,0,0,0,4,10,14,0,0,0,0,0,0.285714285714286,0.714285714285714
"57",26,0,0,0,0,0,0,14,14,0,0,0,0,0,0,1
"58",27,0,0,0,0,0,1,13,14,0,0,0,0,0,0.0714285714285714,0.928571428571429
"59",28,0,0,0,0,0,1,13,14,0,0,0,0,0,0.0714285714285714,0.928571428571429
"60",31,0,0,0,0,0,14,0,14,0,0,0,0,0,1,0
"61",42,0,0,0,0,0,0,14,14,0,0,0,0,0,0,1
"62",43,0,0,0,0,0,0,14,14,0,0,0,0,0,0,1
"63",44,0,0,0,0,0,0,14,14,0,0,0,0,0,0,1
"64",49,0,0,0,0,0,0,14,14,0,0,0,0,0,0,1
"65",60,0,0,0,0,0,0,14,14,0,0,0,0,0,0,1
"66",63,0,0,0,0,0,0,14,14,0,0,0,0,0,0,1
"67",64,0,0,0,0,0,0,14,14,0,0,0,0,0,0,1
"68",66,0,0,0,0,0,13,1,14,0,0,0,0,0,0.928571428571429,0.0714285714285714
